invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,profit,rating_level
7623,WALM050,Victoria,Home and lifestyle,51.0,3.0,24/12/20,16:38:00,Ewallet,5.0,0.48,153.0,73.44,Low
7624,WALM065,Texas City,Fashion accessories,52.0,3.0,14/12/21,17:02:00,Credit card,5.0,0.33,156.0,51.480000000000004,Low
7625,WALM054,Sherman,Home and lifestyle,39.0,1.0,16/12/20,20:37:00,Credit card,7.0,0.21,39.0,8.19,Medium
7626,WALM003,San Antonio,Fashion accessories,66.0,2.0,04/12/20,17:42:00,Credit card,3.0,0.48,132.0,63.36,Low
7627,WALM054,Sherman,Home and lifestyle,77.0,3.0,22/11/21,19:22:00,Credit card,7.0,0.21,231.0,48.51,Medium
7628,WALM082,Weslaco,Fashion accessories,29.0,2.0,11/11/20,18:49:00,Credit card,3.0,0.33,58.0,19.14,Low
7629,WALM086,Rosenberg,Home and lifestyle,77.0,2.0,29/12/20,17:50:00,Credit card,6.0,0.33,154.0,50.82,Medium
7630,WALM082,Weslaco,Fashion accessories,42.0,3.0,05/11/20,20:05:00,Credit card,5.0,0.33,126.0,41.580000000000005,Low
7631,WALM009,Plano,Home and lifestyle,18.0,1.0,18/12/22,16:38:00,Credit card,4.0,0.48,18.0,8.64,Low
7632,WALM050,Victoria,Fashion accessories,27.0,1.0,22/12/23,20:23:00,Ewallet,4.0,0.48,27.0,12.959999999999999,Low
7633,WALM082,Weslaco,Home and lifestyle,41.0,2.0,17/12/20,17:07:00,Credit card,7.0,0.33,82.0,27.060000000000002,Medium
7634,WALM032,Tyler,Fashion accessories,61.0,1.0,09/11/22,19:38:00,Credit card,6.0,0.48,61.0,29.279999999999998,Medium
7635,WALM073,Seguin,Home and lifestyle,27.0,3.0,30/11/22,17:40:00,Credit card,4.0,0.33,81.0,26.73,Low
7636,WALM032,Tyler,Fashion accessories,70.0,1.0,19/11/21,18:13:00,Credit card,6.0,0.48,70.0,33.6,Medium
7637,WALM030,Richardson,Home and lifestyle,62.0,2.0,23/12/21,20:54:00,Credit card,5.0,0.48,124.0,59.519999999999996,Low
7638,WALM069,Rockwall,Fashion accessories,35.0,1.0,09/11/21,16:21:00,Credit card,4.0,0.33,35.0,11.55,Low
7639,WALM099,Weatherford,Home and lifestyle,67.0,1.0,12/12/22,15:51:00,Credit card,4.0,0.18,67.0,12.059999999999999,Low
7640,WALM056,Rowlett,Fashion accessories,46.0,3.0,25/11/22,19:02:00,Credit card,4.0,0.33,138.0,45.54,Low
7641,WALM075,San Marcos,Home and lifestyle,19.0,2.0,01/12/20,16:25:00,Credit card,7.0,0.33,38.0,12.540000000000001,Medium
7642,WALM065,Texas City,Fashion accessories,17.0,1.0,12/12/22,19:57:00,Credit card,6.0,0.33,17.0,5.61,Medium
7643,WALM003,San Antonio,Home and lifestyle,39.0,3.0,23/12/23,19:25:00,Credit card,4.0,0.48,117.0,56.16,Low
7644,WALM003,San Antonio,Fashion accessories,71.0,2.0,09/11/22,15:17:00,Credit card,4.0,0.48,142.0,68.16,Low
7645,WALM065,Texas City,Home and lifestyle,68.0,3.0,30/11/22,15:53:00,Credit card,3.0,0.33,204.0,67.32000000000001,Low
7646,WALM086,Rosenberg,Fashion accessories,83.0,3.0,16/12/23,15:13:00,Credit card,4.0,0.33,249.0,82.17,Low
7647,WALM058,Port Arthur,Home and lifestyle,37.0,3.0,12/12/20,15:36:00,Credit card,5.0,0.33,111.0,36.63,Low
7648,WALM082,Weslaco,Fashion accessories,20.0,1.0,01/12/21,16:02:00,Credit card,6.0,0.33,20.0,6.6000000000000005,Medium
7649,WALM065,Texas City,Home and lifestyle,63.0,3.0,20/12/22,17:54:00,Credit card,6.0,0.33,189.0,62.370000000000005,Medium
7650,WALM009,Plano,Fashion accessories,39.0,2.0,12/12/22,17:58:00,Credit card,6.0,0.48,78.0,37.44,Medium
7651,WALM038,Sugar Land,Home and lifestyle,45.0,2.0,27/12/20,18:02:00,Credit card,4.0,0.48,90.0,43.199999999999996,Low
7652,WALM058,Port Arthur,Fashion accessories,48.0,2.0,16/11/21,17:52:00,Credit card,7.0,0.33,96.0,31.68,Medium
7653,WALM086,Rosenberg,Home and lifestyle,22.0,2.0,24/12/21,15:25:00,Credit card,4.0,0.33,44.0,14.520000000000001,Low
7654,WALM003,San Antonio,Fashion accessories,61.0,2.0,08/11/23,15:27:00,Credit card,3.0,0.48,122.0,58.559999999999995,Low
7655,WALM003,San Antonio,Home and lifestyle,34.0,2.0,27/11/20,18:13:00,Credit card,3.0,0.48,68.0,32.64,Low
7656,WALM073,Seguin,Fashion accessories,28.0,3.0,06/11/20,18:35:00,Credit card,4.0,0.33,84.0,27.720000000000002,Low
7657,WALM025,Waco,Home and lifestyle,84.0,1.0,29/12/20,20:52:00,Credit card,4.0,0.48,84.0,40.32,Low
7658,WALM065,Texas City,Fashion accessories,61.0,2.0,06/12/20,17:36:00,Credit card,4.0,0.33,122.0,40.260000000000005,Low
7659,WALM030,Richardson,Home and lifestyle,17.0,2.0,26/11/22,16:06:00,Credit card,3.0,0.48,34.0,16.32,Low
7660,WALM046,Temple,Fashion accessories,53.0,1.0,24/11/20,20:29:00,Credit card,5.0,0.48,53.0,25.439999999999998,Low
7661,WALM074,Weslaco,Home and lifestyle,73.0,1.0,31/12/22,18:10:00,Credit card,6.0,0.33,73.0,24.09,Medium
7662,WALM050,Victoria,Fashion accessories,58.0,3.0,06/11/21,16:37:00,Ewallet,7.0,0.48,174.0,83.52,Medium
7663,WALM086,Rosenberg,Home and lifestyle,81.0,1.0,13/12/23,17:19:00,Credit card,4.0,0.33,81.0,26.73,Low
7664,WALM038,Sugar Land,Fashion accessories,52.0,2.0,28/11/21,16:55:00,Credit card,5.0,0.48,104.0,49.92,Low
7665,WALM075,San Marcos,Home and lifestyle,24.0,1.0,17/11/22,16:08:00,Credit card,6.0,0.33,24.0,7.92,Medium
7666,WALM003,San Antonio,Fashion accessories,22.0,3.0,24/12/20,18:22:00,Credit card,3.0,0.48,66.0,31.68,Low
7667,WALM030,Richardson,Home and lifestyle,34.0,3.0,08/12/21,17:35:00,Credit card,6.0,0.48,102.0,48.96,Medium
7668,WALM099,Weatherford,Fashion accessories,59.0,3.0,06/12/22,15:41:00,Credit card,5.0,0.18,177.0,31.86,Low
7669,WALM099,Weatherford,Home and lifestyle,30.0,2.0,12/12/22,18:55:00,Credit card,3.0,0.18,60.0,10.799999999999999,Low
7670,WALM082,Weslaco,Fashion accessories,54.0,1.0,08/12/22,17:09:00,Credit card,7.0,0.33,54.0,17.82,Medium
7671,WALM086,Rosenberg,Home and lifestyle,50.0,2.0,01/12/21,18:55:00,Credit card,7.0,0.33,100.0,33.0,Medium
7672,WALM084,Schertz,Fashion accessories,85.0,1.0,25/11/21,19:18:00,Credit card,5.0,0.33,85.0,28.05,Low
7673,WALM046,Temple,Home and lifestyle,25.0,1.0,05/12/22,18:25:00,Credit card,5.0,0.48,25.0,12.0,Low
7674,WALM086,Rosenberg,Fashion accessories,65.0,3.0,29/11/23,15:10:00,Credit card,7.0,0.33,195.0,64.35000000000001,Medium
7675,WALM009,Plano,Home and lifestyle,76.0,2.0,21/11/20,17:31:00,Credit card,7.0,0.48,152.0,72.96,Medium
7676,WALM087,Waxahachie,Fashion accessories,80.0,2.0,28/11/21,19:52:00,Credit card,7.0,0.33,160.0,52.800000000000004,Medium
7677,WALM046,Temple,Home and lifestyle,79.0,2.0,10/11/20,15:40:00,Credit card,6.0,0.48,158.0,75.84,Medium
7678,WALM046,Temple,Fashion accessories,26.0,3.0,19/12/21,16:15:00,Credit card,5.0,0.48,78.0,37.44,Low
7679,WALM029,Round Rock,Home and lifestyle,27.0,2.0,16/12/21,19:14:00,Credit card,4.0,0.48,54.0,25.919999999999998,Low
7680,WALM003,San Antonio,Fashion accessories,52.0,1.0,27/11/21,19:28:00,Credit card,4.0,0.48,52.0,24.96,Low
7681,WALM058,Port Arthur,Home and lifestyle,60.0,3.0,31/12/22,18:41:00,Credit card,5.0,0.33,180.0,59.400000000000006,Low
7682,WALM032,Tyler,Fashion accessories,23.0,2.0,25/11/21,17:38:00,Credit card,7.0,0.48,46.0,22.08,Medium
7683,WALM029,Round Rock,Home and lifestyle,24.0,3.0,08/12/22,19:38:00,Credit card,5.0,0.48,72.0,34.56,Low
7684,WALM065,Texas City,Fashion accessories,69.0,3.0,01/12/23,18:23:00,Credit card,4.0,0.33,207.0,68.31,Low
7685,WALM074,Weslaco,Home and lifestyle,35.0,1.0,10/11/20,15:05:00,Credit card,6.0,0.33,35.0,11.55,Medium
7686,WALM082,Weslaco,Fashion accessories,82.0,2.0,21/11/20,18:21:00,Credit card,3.0,0.33,164.0,54.120000000000005,Low
7687,WALM038,Sugar Land,Home and lifestyle,24.0,1.0,21/11/22,17:29:00,Credit card,7.0,0.48,24.0,11.52,Medium
7688,WALM035,San Angelo,Fashion accessories,71.0,1.0,11/12/21,16:33:00,Credit card,7.0,0.48,71.0,34.08,Medium
7689,WALM055,Waxahachie,Home and lifestyle,34.0,3.0,18/11/23,15:15:00,Credit card,4.0,0.33,102.0,33.660000000000004,Low
7690,WALM035,San Angelo,Fashion accessories,59.0,3.0,25/12/22,20:45:00,Credit card,4.0,0.48,177.0,84.96,Low
7691,WALM069,Rockwall,Home and lifestyle,66.0,1.0,28/12/22,15:05:00,Credit card,6.0,0.33,66.0,21.78,Medium
7692,WALM009,Plano,Fashion accessories,60.0,2.0,11/12/20,15:33:00,Credit card,3.0,0.48,120.0,57.599999999999994,Low
7693,WALM058,Port Arthur,Home and lifestyle,15.0,1.0,03/11/23,16:23:00,Credit card,7.0,0.33,15.0,4.95,Medium
7694,WALM069,Rockwall,Fashion accessories,68.0,1.0,22/12/21,16:37:00,Credit card,3.0,0.33,68.0,22.44,Low
7695,WALM032,Tyler,Home and lifestyle,30.0,2.0,07/12/21,16:08:00,Credit card,3.0,0.48,60.0,28.799999999999997,Low
7696,WALM089,Southlake,Fashion accessories,55.0,3.0,26/12/21,15:09:00,Credit card,3.0,0.33,165.0,54.45,Low
7697,WALM073,Seguin,Home and lifestyle,78.0,3.0,20/11/23,17:53:00,Credit card,7.0,0.33,234.0,77.22,Medium
7698,WALM003,San Antonio,Fashion accessories,63.0,2.0,12/11/20,18:34:00,Credit card,7.0,0.48,126.0,60.48,Medium
7699,WALM084,Schertz,Home and lifestyle,42.0,1.0,16/11/20,20:01:00,Credit card,5.0,0.33,42.0,13.860000000000001,Low
7700,WALM086,Rosenberg,Fashion accessories,22.0,2.0,16/11/22,18:15:00,Credit card,7.0,0.33,44.0,14.520000000000001,Medium
7701,WALM087,Waxahachie,Home and lifestyle,37.0,2.0,05/11/23,18:02:00,Credit card,4.0,0.33,74.0,24.42,Low
7702,WALM084,Schertz,Fashion accessories,19.0,2.0,27/12/20,15:25:00,Credit card,4.0,0.33,38.0,12.540000000000001,Low
7703,WALM073,Seguin,Home and lifestyle,61.0,1.0,30/12/20,18:56:00,Credit card,4.0,0.33,61.0,20.130000000000003,Low
7704,WALM009,Plano,Fashion accessories,74.0,2.0,30/11/22,17:00:00,Credit card,3.0,0.48,148.0,71.03999999999999,Low
7705,WALM065,Texas City,Home and lifestyle,33.0,1.0,19/11/23,18:31:00,Credit card,6.0,0.33,33.0,10.89,Medium
7706,WALM054,Sherman,Fashion accessories,33.0,3.0,17/11/21,15:59:00,Credit card,6.0,0.21,99.0,20.79,Medium
7707,WALM087,Waxahachie,Home and lifestyle,45.0,3.0,11/11/23,16:09:00,Credit card,3.0,0.33,135.0,44.550000000000004,Low
7708,WALM099,Weatherford,Fashion accessories,54.0,1.0,12/11/20,16:09:00,Credit card,4.0,0.18,54.0,9.719999999999999,Low
7709,WALM050,Victoria,Home and lifestyle,70.0,1.0,10/11/22,19:01:00,Ewallet,5.0,0.48,70.0,33.6,Low
7710,WALM046,Temple,Fashion accessories,55.0,1.0,15/11/23,19:22:00,Credit card,3.0,0.48,55.0,26.4,Low
7711,WALM003,San Antonio,Home and lifestyle,40.0,3.0,25/11/21,18:22:00,Credit card,3.0,0.48,120.0,57.599999999999994,Low
7712,WALM003,San Antonio,Fashion accessories,55.0,2.0,05/11/22,16:42:00,Credit card,6.0,0.48,110.0,52.8,Medium
7713,WALM084,Schertz,Home and lifestyle,82.0,3.0,24/12/22,20:55:00,Credit card,3.0,0.33,246.0,81.18,Low
7714,WALM069,Rockwall,Fashion accessories,63.0,2.0,09/11/20,16:32:00,Credit card,6.0,0.33,126.0,41.580000000000005,Medium
7715,WALM087,Waxahachie,Home and lifestyle,73.0,3.0,15/12/20,19:37:00,Credit card,4.0,0.33,219.0,72.27000000000001,Low
7716,WALM056,Rowlett,Fashion accessories,82.0,2.0,11/12/21,17:06:00,Credit card,4.0,0.33,164.0,54.120000000000005,Low
7717,WALM065,Texas City,Home and lifestyle,22.0,3.0,23/12/22,20:13:00,Credit card,4.0,0.33,66.0,21.78,Low
7718,WALM058,Port Arthur,Fashion accessories,49.0,1.0,17/12/20,15:32:00,Credit card,5.0,0.33,49.0,16.17,Low
7719,WALM032,Tyler,Home and lifestyle,64.0,1.0,02/12/22,20:17:00,Credit card,7.0,0.48,64.0,30.72,Medium
7720,WALM075,San Marcos,Fashion accessories,77.0,2.0,06/11/22,20:28:00,Credit card,6.0,0.33,154.0,50.82,Medium
7722,WALM009,Plano,Fashion accessories,66.0,1.0,26/11/20,20:23:00,Credit card,5.0,0.48,66.0,31.68,Low
7723,WALM065,Texas City,Home and lifestyle,56.0,2.0,31/12/23,15:29:00,Credit card,5.0,0.33,112.0,36.96,Low
7724,WALM065,Texas City,Fashion accessories,65.0,2.0,20/12/22,18:40:00,Credit card,6.0,0.33,130.0,42.9,Medium
7725,WALM003,San Antonio,Home and lifestyle,44.0,2.0,03/12/20,19:35:00,Credit card,5.0,0.48,88.0,42.239999999999995,Low
7726,WALM058,Port Arthur,Fashion accessories,37.0,2.0,28/12/23,17:25:00,Credit card,5.0,0.33,74.0,24.42,Low
7727,WALM086,Rosenberg,Home and lifestyle,76.0,3.0,10/12/20,15:22:00,Credit card,6.0,0.33,228.0,75.24000000000001,Medium
7728,WALM009,Plano,Fashion accessories,36.0,3.0,23/12/21,15:02:00,Credit card,6.0,0.48,108.0,51.839999999999996,Medium
7729,WALM082,Weslaco,Home and lifestyle,66.0,2.0,07/11/23,16:45:00,Credit card,4.0,0.33,132.0,43.56,Low
7730,WALM099,Weatherford,Fashion accessories,79.0,1.0,11/12/22,16:23:00,Credit card,5.0,0.18,79.0,14.219999999999999,Low
7731,WALM086,Rosenberg,Home and lifestyle,28.0,3.0,11/11/22,18:32:00,Credit card,5.0,0.33,84.0,27.720000000000002,Low
7732,WALM087,Waxahachie,Fashion accessories,76.0,2.0,20/11/23,19:22:00,Credit card,5.0,0.33,152.0,50.160000000000004,Low
7733,WALM056,Rowlett,Home and lifestyle,15.0,1.0,28/11/22,16:29:00,Credit card,7.0,0.33,15.0,4.95,Medium
7734,WALM074,Weslaco,Fashion accessories,79.0,3.0,01/12/22,18:33:00,Credit card,3.0,0.33,237.0,78.21000000000001,Low
7735,WALM058,Port Arthur,Home and lifestyle,71.0,1.0,06/11/20,19:44:00,Credit card,3.0,0.33,71.0,23.43,Low
7736,WALM035,San Angelo,Fashion accessories,20.0,1.0,08/11/21,15:21:00,Credit card,6.0,0.48,20.0,9.6,Medium
7737,WALM089,Southlake,Home and lifestyle,77.0,3.0,21/12/23,15:58:00,Credit card,4.0,0.33,231.0,76.23,Low
7738,WALM099,Weatherford,Fashion accessories,56.0,2.0,01/11/22,15:42:00,Credit card,6.0,0.18,112.0,20.16,Medium
7739,WALM056,Rowlett,Home and lifestyle,24.0,2.0,05/11/23,15:27:00,Credit card,7.0,0.33,48.0,15.84,Medium
7740,WALM046,Temple,Fashion accessories,55.0,2.0,03/11/21,17:45:00,Credit card,5.0,0.48,110.0,52.8,Low
7741,WALM084,Schertz,Home and lifestyle,58.0,3.0,02/12/23,15:30:00,Credit card,5.0,0.33,174.0,57.42,Low
7742,WALM084,Schertz,Fashion accessories,15.0,1.0,14/11/21,16:39:00,Credit card,3.0,0.33,15.0,4.95,Low
7743,WALM073,Seguin,Home and lifestyle,29.0,3.0,07/11/23,19:37:00,Credit card,5.0,0.33,87.0,28.71,Low
7744,WALM038,Sugar Land,Fashion accessories,57.0,3.0,20/11/23,16:19:00,Credit card,3.0,0.48,171.0,82.08,Low
7745,WALM086,Rosenberg,Home and lifestyle,30.0,2.0,09/12/21,17:00:00,Credit card,6.0,0.33,60.0,19.8,Medium
7746,WALM058,Port Arthur,Fashion accessories,83.0,2.0,09/12/20,15:54:00,Credit card,4.0,0.33,166.0,54.78,Low
7747,WALM087,Waxahachie,Home and lifestyle,77.0,2.0,06/11/20,20:06:00,Credit card,4.0,0.33,154.0,50.82,Low
7748,WALM074,Weslaco,Fashion accessories,75.0,3.0,15/11/22,17:23:00,Credit card,7.0,0.33,225.0,74.25,Medium
7749,WALM030,Richardson,Home and lifestyle,16.0,1.0,10/11/23,17:06:00,Credit card,6.0,0.48,16.0,7.68,Medium
7750,WALM065,Texas City,Fashion accessories,40.0,1.0,15/12/22,19:14:00,Credit card,5.0,0.33,40.0,13.200000000000001,Low
7751,WALM075,San Marcos,Home and lifestyle,30.0,2.0,12/11/20,17:16:00,Credit card,4.0,0.33,60.0,19.8,Low
7752,WALM054,Sherman,Fashion accessories,44.0,1.0,16/12/21,17:19:00,Credit card,6.0,0.21,44.0,9.24,Medium
7753,WALM032,Tyler,Home and lifestyle,66.0,3.0,01/12/22,19:35:00,Credit card,7.0,0.48,198.0,95.03999999999999,Medium
7754,WALM087,Waxahachie,Fashion accessories,44.0,1.0,23/12/21,17:59:00,Credit card,5.0,0.33,44.0,14.520000000000001,Low
7755,WALM046,Temple,Home and lifestyle,63.0,1.0,22/11/21,18:07:00,Credit card,7.0,0.48,63.0,30.24,Medium
7756,WALM030,Richardson,Fashion accessories,53.0,3.0,21/11/22,16:31:00,Credit card,7.0,0.48,159.0,76.32,Medium
7757,WALM074,Weslaco,Home and lifestyle,49.0,1.0,11/12/22,20:04:00,Credit card,7.0,0.33,49.0,16.17,Medium
7758,WALM009,Plano,Fashion accessories,61.0,1.0,30/11/22,20:39:00,Credit card,6.0,0.48,61.0,29.279999999999998,Medium
7759,WALM069,Rockwall,Home and lifestyle,66.0,3.0,01/12/20,20:56:00,Credit card,3.0,0.33,198.0,65.34,Low
7760,WALM054,Sherman,Fashion accessories,79.0,1.0,20/11/22,17:27:00,Credit card,6.0,0.21,79.0,16.59,Medium
7761,WALM069,Rockwall,Home and lifestyle,72.0,2.0,18/11/22,16:31:00,Credit card,4.0,0.33,144.0,47.52,Low
7762,WALM009,Plano,Fashion accessories,24.0,2.0,17/11/21,15:06:00,Credit card,3.0,0.48,48.0,23.04,Low
7763,WALM069,Rockwall,Home and lifestyle,46.0,3.0,12/11/20,18:21:00,Credit card,7.0,0.33,138.0,45.54,Medium
7764,WALM087,Waxahachie,Fashion accessories,51.0,1.0,30/11/22,18:10:00,Credit card,6.0,0.33,51.0,16.830000000000002,Medium
7765,WALM032,Tyler,Home and lifestyle,23.0,1.0,18/11/22,19:46:00,Credit card,3.0,0.48,23.0,11.04,Low
7766,WALM056,Rowlett,Fashion accessories,85.0,1.0,23/11/20,18:12:00,Credit card,7.0,0.33,85.0,28.05,Medium
7767,WALM065,Texas City,Home and lifestyle,72.0,1.0,02/11/23,15:55:00,Credit card,7.0,0.33,72.0,23.76,Medium
7768,WALM035,San Angelo,Fashion accessories,15.0,1.0,30/11/21,18:33:00,Credit card,7.0,0.48,15.0,7.199999999999999,Medium
7769,WALM069,Rockwall,Home and lifestyle,77.0,3.0,26/11/23,20:52:00,Credit card,7.0,0.33,231.0,76.23,Medium
7770,WALM073,Seguin,Fashion accessories,15.0,2.0,26/11/22,19:13:00,Credit card,3.0,0.33,30.0,9.9,Low
7771,WALM075,San Marcos,Home and lifestyle,35.0,2.0,19/11/20,15:52:00,Credit card,7.0,0.33,70.0,23.1,Medium
7772,WALM035,San Angelo,Fashion accessories,54.0,3.0,14/11/20,19:13:00,Credit card,4.0,0.48,162.0,77.75999999999999,Low
7773,WALM074,Weslaco,Home and lifestyle,77.0,2.0,23/11/20,18:37:00,Credit card,4.0,0.33,154.0,50.82,Low
7774,WALM089,Southlake,Fashion accessories,77.0,1.0,17/12/20,16:49:00,Credit card,5.0,0.33,77.0,25.41,Low
7775,WALM003,San Antonio,Home and lifestyle,33.0,1.0,27/12/23,19:31:00,Credit card,5.0,0.48,33.0,15.84,Low
7777,WALM058,Port Arthur,Home and lifestyle,41.0,3.0,03/11/21,16:38:00,Credit card,7.0,0.33,123.0,40.59,Medium
7778,WALM046,Temple,Fashion accessories,71.0,1.0,18/12/22,20:20:00,Credit card,7.0,0.48,71.0,34.08,Medium
7779,WALM074,Weslaco,Home and lifestyle,49.0,2.0,30/12/21,17:50:00,Credit card,5.0,0.33,98.0,32.34,Low
7780,WALM086,Rosenberg,Fashion accessories,31.0,2.0,30/11/20,18:49:00,Credit card,5.0,0.33,62.0,20.46,Low
7781,WALM099,Weatherford,Home and lifestyle,62.0,2.0,19/12/22,16:44:00,Credit card,4.0,0.18,124.0,22.32,Low
7782,WALM089,Southlake,Fashion accessories,65.0,1.0,07/11/22,20:38:00,Credit card,5.0,0.33,65.0,21.45,Low
7783,WALM050,Victoria,Home and lifestyle,67.0,1.0,12/12/21,16:01:00,Ewallet,3.0,0.48,67.0,32.16,Low
7784,WALM069,Rockwall,Fashion accessories,83.0,2.0,16/12/21,16:20:00,Credit card,5.0,0.33,166.0,54.78,Low
7785,WALM056,Rowlett,Home and lifestyle,23.0,1.0,17/12/21,19:46:00,Credit card,4.0,0.33,23.0,7.590000000000001,Low
7786,WALM065,Texas City,Fashion accessories,45.0,3.0,08/11/23,20:09:00,Credit card,7.0,0.33,135.0,44.550000000000004,Medium
7787,WALM074,Weslaco,Home and lifestyle,40.0,3.0,14/11/21,17:58:00,Credit card,6.0,0.33,120.0,39.6,Medium
7788,WALM054,Sherman,Fashion accessories,78.0,2.0,17/12/23,17:51:00,Credit card,4.0,0.21,156.0,32.76,Low
7789,WALM065,Texas City,Home and lifestyle,35.0,1.0,02/12/21,19:47:00,Credit card,3.0,0.33,35.0,11.55,Low
7790,WALM046,Temple,Fashion accessories,39.0,3.0,09/11/22,20:22:00,Credit card,7.0,0.48,117.0,56.16,Medium
7791,WALM038,Sugar Land,Home and lifestyle,52.0,3.0,22/12/21,19:25:00,Credit card,6.0,0.48,156.0,74.88,Medium
7792,WALM009,Plano,Fashion accessories,64.0,3.0,21/11/20,20:19:00,Credit card,4.0,0.48,192.0,92.16,Low
7793,WALM082,Weslaco,Home and lifestyle,79.0,3.0,11/11/21,15:45:00,Credit card,5.0,0.33,237.0,78.21000000000001,Low
7794,WALM032,Tyler,Fashion accessories,23.0,3.0,02/12/22,20:29:00,Credit card,4.0,0.48,69.0,33.12,Low
7795,WALM032,Tyler,Home and lifestyle,55.0,2.0,17/12/22,17:22:00,Credit card,7.0,0.48,110.0,52.8,Medium
7796,WALM009,Plano,Fashion accessories,59.0,3.0,18/12/23,19:27:00,Credit card,3.0,0.48,177.0,84.96,Low
7797,WALM065,Texas City,Home and lifestyle,24.0,1.0,02/12/21,19:46:00,Credit card,4.0,0.33,24.0,7.92,Low
7798,WALM056,Rowlett,Fashion accessories,60.0,3.0,25/12/21,20:05:00,Credit card,4.0,0.33,180.0,59.400000000000006,Low
7799,WALM075,San Marcos,Home and lifestyle,17.0,3.0,16/12/21,15:51:00,Credit card,3.0,0.33,51.0,16.830000000000002,Low
7800,WALM003,San Antonio,Fashion accessories,36.0,1.0,16/11/22,16:03:00,Credit card,3.0,0.48,36.0,17.28,Low
7801,WALM075,San Marcos,Home and lifestyle,74.0,3.0,11/12/20,20:47:00,Credit card,3.0,0.33,222.0,73.26,Low
7802,WALM084,Schertz,Fashion accessories,62.0,2.0,03/12/20,16:16:00,Credit card,3.0,0.33,124.0,40.92,Low
7803,WALM046,Temple,Home and lifestyle,45.0,2.0,14/12/22,17:18:00,Credit card,7.0,0.48,90.0,43.199999999999996,Medium
7804,WALM086,Rosenberg,Fashion accessories,24.0,3.0,27/12/23,18:38:00,Credit card,6.0,0.33,72.0,23.76,Medium
7805,WALM055,Waxahachie,Home and lifestyle,42.0,1.0,29/12/23,17:47:00,Credit card,3.0,0.33,42.0,13.860000000000001,Low
7806,WALM056,Rowlett,Fashion accessories,50.0,2.0,03/12/23,19:46:00,Credit card,4.0,0.33,100.0,33.0,Low
7807,WALM073,Seguin,Home and lifestyle,83.0,2.0,01/11/22,15:03:00,Credit card,6.0,0.33,166.0,54.78,Medium
7808,WALM065,Texas City,Fashion accessories,71.0,3.0,19/11/22,20:18:00,Credit card,5.0,0.33,213.0,70.29,Low
7809,WALM009,Plano,Home and lifestyle,61.0,3.0,15/11/23,16:41:00,Credit card,4.0,0.48,183.0,87.84,Low
7810,WALM055,Waxahachie,Fashion accessories,41.0,3.0,16/12/21,18:41:00,Credit card,5.0,0.33,123.0,40.59,Low
7811,WALM046,Temple,Home and lifestyle,40.0,3.0,16/11/22,17:42:00,Credit card,3.0,0.48,120.0,57.599999999999994,Low
7812,WALM058,Port Arthur,Fashion accessories,76.0,1.0,17/11/23,18:00:00,Credit card,5.0,0.33,76.0,25.080000000000002,Low
7813,WALM003,San Antonio,Home and lifestyle,45.0,3.0,11/12/20,18:27:00,Credit card,6.0,0.48,135.0,64.8,Medium
7814,WALM084,Schertz,Fashion accessories,24.0,3.0,22/12/20,19:45:00,Credit card,3.0,0.33,72.0,23.76,Low
7815,WALM055,Waxahachie,Home and lifestyle,31.0,2.0,07/11/22,17:17:00,Credit card,6.0,0.33,62.0,20.46,Medium
7816,WALM087,Waxahachie,Fashion accessories,21.0,1.0,03/11/20,17:37:00,Credit card,4.0,0.33,21.0,6.930000000000001,Low
7817,WALM025,Waco,Home and lifestyle,51.0,3.0,08/12/20,20:40:00,Credit card,6.0,0.48,153.0,73.44,Medium
7818,WALM065,Texas City,Fashion accessories,31.0,1.0,29/11/21,20:26:00,Credit card,3.0,0.33,31.0,10.23,Low
7819,WALM087,Waxahachie,Home and lifestyle,32.0,2.0,23/12/22,16:23:00,Credit card,4.0,0.33,64.0,21.12,Low
7820,WALM089,Southlake,Fashion accessories,58.0,2.0,25/11/23,15:34:00,Credit card,5.0,0.33,116.0,38.28,Low
7821,WALM084,Schertz,Home and lifestyle,32.0,3.0,07/11/21,19:31:00,Credit card,5.0,0.33,96.0,31.68,Low
7822,WALM032,Tyler,Fashion accessories,76.0,2.0,25/11/22,17:54:00,Credit card,4.0,0.48,152.0,72.96,Low
7823,WALM030,Richardson,Home and lifestyle,20.0,2.0,28/11/22,17:43:00,Credit card,5.0,0.48,40.0,19.2,Low
7824,WALM054,Sherman,Fashion accessories,46.0,2.0,01/12/23,16:30:00,Credit card,4.0,0.21,92.0,19.32,Low
7825,WALM099,Weatherford,Home and lifestyle,59.0,3.0,20/11/22,19:37:00,Credit card,7.0,0.18,177.0,31.86,Medium
7826,WALM054,Sherman,Fashion accessories,77.0,2.0,11/11/23,19:32:00,Credit card,4.0,0.21,154.0,32.339999999999996,Low
7827,WALM046,Temple,Home and lifestyle,22.0,2.0,10/11/23,15:29:00,Credit card,7.0,0.48,44.0,21.119999999999997,Medium
7828,WALM054,Sherman,Fashion accessories,38.0,3.0,02/11/20,18:48:00,Credit card,7.0,0.21,114.0,23.939999999999998,Medium
7829,WALM099,Weatherford,Home and lifestyle,68.0,2.0,15/12/21,18:44:00,Credit card,7.0,0.18,136.0,24.48,Medium
